17:50:32 INFO run_experiment: H-E1 pipeline starting | n_docs=10000000 | quick=False
17:50:32 INFO run_experiment: Directories ready.
17:50:32 INFO corpus_filter: Loading base corpus (10000000 docs)…
17:53:19 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:19 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175319Z&X-Amz-Expires=3600&X-Amz-Signature=d6d2bb8171c099768913fc2beae6b39bab731838627b868d711042af650e74a5&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514399&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM5OX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=XBGmzfIMpKP32DDFCXMDIhc2VeVH4W9SuooXk0zzRS-NddNrd2fbjncGDERhh44F%7Eir-O5atHjfCxmXlhs2-fpkLsmadGZI82lXA-B0SOyQWyzM3%7EMvCexYLVkjoeH0T%7EuaTC9rsrlnGPMZQ0WKVsy4g7a2cAHEyn56ymLDBkjKyphctMA7A7OyKRSHHp0I4NQWkGiRJgTIxTV9ZMozUUfIE8WhX0Vcb2HeV%7EfWv-EdO9%7EinzQcBMdLs%7EX-GAX7LskHIpcWjyFYnGRVs%7EjjEkmZk0GBG0WVvU-eTBPazQu6WfE1zXMt4ky-q%7EJ7plBpG9aq86NvC1QQOOW9jWi%7EIFg__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:20 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:20 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175253Z&X-Amz-Expires=3600&X-Amz-Signature=a92c89b170530f7389ef893cca39db1517a8a4ed922dac264892e16051de9899&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514373&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM3M319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=dfB5RBE6V9v5lv7GRWrZ4EhZTtmyrzX75hLS7CJ5f30AmFj4OQmdxOKm9PkBvUYVkEK2ExfhjZhDjJQUfc60yqjT6P3eSVsmry-6tzpyz933FBdDg4EdykbeDO7k1TpY1IXOH4bHGWTiS-nnFeKXQ9UmPYShVLKGESKGGOKYpSIHkz8BZBSL3vT64U0qdCgsYhiWK-LJHABsgxffoRkK%7EWs8g9a0SmE3qhitsbQ7WUUGeyKIdXbuwc2Y4vGe2F%7EnDNjEolKGBH3ipbxxy-ULSISZbNpGGizkzkVwzunBcKuRBOwO-l3GtIOanyfogXQ57MofMEevtSrlz2lQK9OLag__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:21 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:21 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175304Z&X-Amz-Expires=3600&X-Amz-Signature=b0dd555db0960b9e85bd11f168ebec081357c5011ec7984d1820071cf50dc8a8&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514384&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM4NH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=mN-r16cUGu1YBxN54I55-6op2jZi6QFtq%7EEIvEjiRFRAeONyP1rDUAmscl4AzREWz%7E8vcU2DOZEPu8lwnt%7EvVPpY9A0-rXlQp3ynde82hFHmaeAVBx6ZCdmzof7MeR9WgJQHgPXR8UjnTZrSjQ83Wd9Ti-a9sHEja7-htWVpapXFv3jLZPsk1YkZzFvqFzfiJlTmvWVcGHvVsbx6Fvipbgd69yWXpSW8jPoDMe3hZatvEOkGSoO-bVXtT80-J5mVa3%7E76%7ET6YVAjIdXZ4q-w0d3wHIUsdEhE--aqeoFnSBcvVObumRkXSxvtNlqqR7wyJdm%7EFNAyPnJvG4Rekp9Xgg__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:22 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:22 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175253Z&X-Amz-Expires=3600&X-Amz-Signature=a92c89b170530f7389ef893cca39db1517a8a4ed922dac264892e16051de9899&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514373&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM3M319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=dfB5RBE6V9v5lv7GRWrZ4EhZTtmyrzX75hLS7CJ5f30AmFj4OQmdxOKm9PkBvUYVkEK2ExfhjZhDjJQUfc60yqjT6P3eSVsmry-6tzpyz933FBdDg4EdykbeDO7k1TpY1IXOH4bHGWTiS-nnFeKXQ9UmPYShVLKGESKGGOKYpSIHkz8BZBSL3vT64U0qdCgsYhiWK-LJHABsgxffoRkK%7EWs8g9a0SmE3qhitsbQ7WUUGeyKIdXbuwc2Y4vGe2F%7EnDNjEolKGBH3ipbxxy-ULSISZbNpGGizkzkVwzunBcKuRBOwO-l3GtIOanyfogXQ57MofMEevtSrlz2lQK9OLag__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:23 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:23 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175255Z&X-Amz-Expires=3600&X-Amz-Signature=0bad63f61995f177cbd331ca8a8c078909852675c515c26bc6ca45aff9187a8a&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514375&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM3NX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=LnbpRP1RyJsatO4lxQA1dFZ5qD2cBvUqa-4GYSXfOCzaRtUrOne0OJryCqByYTwzr2eZt001eTWrkifWf8exD3Dj5r0jaeozFag8pCb3vpiEifkma1nTeH0g0ZLTQ9mpTzFamH9wKD-UgggiAUGumioOlPW7uG4B2I3yVtA92bTsVP-Eufa8-IDLpYwUQ6osWIkNv7%7EGhJEN4-UfMe-vbfSn%7Ec9ILjiv0pERLVZw1YPDy0LTIbADOlFUm4hIwz3tM356DmrrbaSaFADsNdONVGvVWJKTqYVC-CA8q6cJBLlesZQMuXVgPZcBfpLC2WnYI1vyxe2ELt-ohSFwFPIBMw__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:24 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:24 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175324Z&X-Amz-Expires=3600&X-Amz-Signature=d48e9915b1a0460fbc561ff0467fd3ee0ec5829612450ea66a0ef638116a8c37&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514404&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDQwNH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=RWnoEru01hNatE1xg2tSCYVrL1qH2SkL%7EPN4ibT6clMpJo6jH6UWh2xoC2-rOdPoI%7Eh0tLs630kS8-mzeZVBFObLKI9pRxM4RUZTCOBEzdqdLm1DLL5ZMydJxTod4S8T0TnbU7LrQdVeFEbqQJzD9UYBR1M4DiCxEaqaOkLwD4enEVBwZZ0fdKIWR%7E3y4ccImgs7o-j5uX2ROEtFxJpxOVRNwQzLEQmnRkiHOQwLH7DXCAhNuHK6YmQMOWy6VIKxYMA8qlnamLPyfqHOPANbTuYtrI53gSK4l9CsdxyaglLv-J9q%7EDGbXby9SFmeSmIB%7EtWxMGd7pqiK3xFtGSC9VA__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:25 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:25 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175309Z&X-Amz-Expires=3600&X-Amz-Signature=775b0cc0192ea3577d51ce11316a23d1dd6157e84952e5dd618f4b2c122937f4&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514389&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM4OX19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=TFzLOhKAeCibl51jy6VlsS1SSBxsV6atg0H21ax3BEVBjIwxaX3kkP0s5N9zdOZhf%7ERuFWoTZztSOEXwXa9KNbtK90qjWyRxE9s1mByjz39AMnCvNCMzTZYAIu8hyHhg1%7EUaqieb9X1CzQT8f5KU%7EfK7TvqfcLN0gHKz3aS68OrLoNth7INcnzeiK9u8LUKctm4tH6rdoceDcbPxMir0gCnyXJ93vTPij3iTEp7z2lKQTSRmpzfOVE1TPbhq-7J0p204LkiDMr-JEmCZb5OzsvsQ59gXBFdyuE8OgKZmiZL%7E8%7EDOtxyDubc1CJkz%7EYrzWGjqcKuX6F9%7EX5fwT-Wirw__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:26 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:26 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175326Z&X-Amz-Expires=3600&X-Amz-Signature=fd67b16c13fa262f0ab4e6ec935b0528b84df58202336add386dee06352bd657&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514406&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDQwNn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=kenEysOrFrDS7ErGo3ht4aQbeseJNfo-h5nkU%7Ek1AsbQ%7ERUVkPn%7E3P1AHDWK-zTK8Dhh9QrE-Duy88jE6XZB5o8VQGgTqjsivw5zXUiUhH%7EHuzCU5OFAtrrL5vxbUSmbrCiXOanvLdt8RM%7EYb3HTfNJdH0b1iP%7EZ6w8j%7ErOiNyskaeGUb1mEmyuymktfGo4Lc6VVdW5k-650-Ls9X9ET4OQiNV7HlTtgjIL5WQkOGQRSzwgeJgeBJyqdoHEA9VEtYlliFpdO0ka6ZcqdXsygXIuu2Ttx5uDImXggTCChjmXfe4sWuAgFKY2mScVX-qsWjPE7Wnw7-cLjOaZHYuH0YQ__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:27 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:27 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175257Z&X-Amz-Expires=3600&X-Amz-Signature=e97846391a095649c6e80ae0de459c6ee56140cc63a620c94ed84c6b3dff4031&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514377&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDM3N319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=WpnxcR3EOjbiKRal4gAxL1ZhgVm0xNLYVoGzeISg-4HPspqyM9KWvSflGRIPThqjUaQb730BUOA46jzkykE%7E5lxLJUhWSUlZLfEyRq148izWTQbsq3EoP%7EZnp1WGRPkwjwWn5meSNyOs2xVD4T9E86eee%7EBx4GeCt8uRj3AcuTiTY8PjT-6x33FoKl91d0Cj-GBJ8JZMm7nlp%7EGGMtBqzyADgjhuwl%7ERKJXbMz8k6dRv6AbT0kRiE6Nf6gvp2Ae3qv4fr0ZxraK0bka0%7Enzap7Sd50bwjEDIRiFT0xm5d%7EiIJrXLpq6DimVizuU7gbqmPW3kj8wYsz99te7mQHLXCA__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:28 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
17:53:28 INFO httpx: HTTP Request: GET https://cas-bridge.xethub.hf.co/xet-bridge-us/66708709d5c5d8fd8db3a5cf/ec48625bf0121b4d483a237a948e19229ddb74171ec3e9f1e4c846f7bf72ff92?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20260314%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260314T175326Z&X-Amz-Expires=3600&X-Amz-Signature=fd67b16c13fa262f0ab4e6ec935b0528b84df58202336add386dee06352bd657&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=public&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27shard_00000003_processed.jsonl.zst%3B+filename%3D%22shard_00000003_processed.jsonl.zst%22%3B&x-amz-checksum-mode=ENABLED&x-id=GetObject&Expires=1773514406&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNDQwNn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82NjcwODcwOWQ1YzVkOGZkOGRiM2E1Y2YvZWM0ODYyNWJmMDEyMWI0ZDQ4M2EyMzdhOTQ4ZTE5MjI5ZGRiNzQxNzFlYzNlOWYxZTRjODQ2ZjdiZjcyZmY5MioifV19&Signature=kenEysOrFrDS7ErGo3ht4aQbeseJNfo-h5nkU%7Ek1AsbQ%7ERUVkPn%7E3P1AHDWK-zTK8Dhh9QrE-Duy88jE6XZB5o8VQGgTqjsivw5zXUiUhH%7EHuzCU5OFAtrrL5vxbUSmbrCiXOanvLdt8RM%7EYb3HTfNJdH0b1iP%7EZ6w8j%7ErOiNyskaeGUb1mEmyuymktfGo4Lc6VVdW5k-650-Ls9X9ET4OQiNV7HlTtgjIL5WQkOGQRSzwgeJgeBJyqdoHEA9VEtYlliFpdO0ka6ZcqdXsygXIuu2Ttx5uDImXggTCChjmXfe4sWuAgFKY2mScVX-qsWjPE7Wnw7-cLjOaZHYuH0YQ__&Key-Pair-Id=K2L8F4GPSG1IFC "HTTP/1.1 206 Partial Content"
17:53:29 INFO httpx: HTTP Request: GET https://huggingface.co/datasets/mlfoundations/dclm-baseline-1.0/resolve/a3b142c183aebe5af344955ae20836eb34dcf69b/global-shard_01_of_10/local-shard_0_of_10/shard_00000003_processed.jsonl.zst "HTTP/1.1 302 Found"
