paper_id,benchmark,publication_date,first_reproduction_date,reproduced_within_12m,time_to_reproduction_days,env_file,pinned_deps,dockerfile,doc_score,pub_year,log_model_params,benchmark_family,task_domain,included_in_analysis
paper_0656,WikiText,2023-06-01,2024-07-05,False,400,False,False,False,0,2023,8.755262938865819,WikiText,Reinforcement Learning,True
paper_0657,GLUE,2023-10-01,2024-11-04,False,400,True,False,False,1,2023,7.56066109529808,GLUE,NLP,True
paper_0658,WMT,2021-10-01,2022-11-05,False,400,True,False,False,1,2021,6.628463184309365,WMT,NLP,True
paper_0659,WMT,2022-01-01,2023-02-05,False,400,True,False,True,2,2022,7.320992717060226,WMT,Reinforcement Learning,True
paper_0660,GLUE,2022-03-01,2022-04-17,True,47,True,True,False,2,2022,7.4458937994418175,GLUE,NLP,True
paper_0661,ImageNet,2023-11-01,2023-11-14,True,13,True,True,True,3,2023,9.319636571889964,ImageNet,Reinforcement Learning,True
paper_0662,CIFAR-100,2023-01-01,2024-02-05,False,400,True,False,False,1,2023,10.822010414647234,CIFAR-100,Reinforcement Learning,True
paper_0663,GLUE,2020-08-01,2020-09-26,True,56,True,False,True,2,2020,7.331823682449331,GLUE,Reinforcement Learning,True
paper_0664,CIFAR-100,2021-05-01,2021-05-26,True,25,True,False,False,1,2021,7.280780591564434,CIFAR-100,Speech,True
paper_0665,SQuAD,2022-11-01,2022-11-07,True,6,False,False,False,0,2022,9.22074739945057,SQuAD,Speech,True
paper_0666,COCO,2020-01-01,2021-02-04,False,400,False,False,True,1,2020,5.38958380438938,COCO,Speech,True
paper_0667,COCO,2022-02-01,2022-03-19,True,46,False,False,True,1,2022,9.424063441976775,COCO,Computer Vision,True
paper_0668,CIFAR-100,2022-11-01,2023-12-06,False,400,False,False,False,0,2022,10.116044776231625,CIFAR-100,NLP,True
paper_0669,GLUE,2022-03-01,2023-04-05,False,400,False,False,False,0,2022,5.646656341859874,GLUE,NLP,True
paper_0670,COCO,2022-06-01,2023-07-06,False,400,True,True,False,2,2022,8.032343597891492,COCO,NLP,True
paper_0671,ImageNet,2023-11-01,2024-12-05,False,400,True,False,True,2,2023,8.032050564590321,ImageNet,Speech,True
paper_0672,SuperGLUE,2021-06-01,2022-07-06,False,400,False,False,False,0,2021,9.908858153171904,SuperGLUE,Reinforcement Learning,True
paper_0673,SuperGLUE,2019-08-01,2020-07-31,True,365,True,True,True,3,2019,4.293963034204862,SuperGLUE,NLP,True
paper_0674,WikiText,2024-06-01,2025-07-06,False,400,True,True,False,2,2024,4.089902459363435,WikiText,NLP,True
paper_0675,ImageNet,2020-03-01,2020-05-27,True,87,True,False,True,2,2020,6.31922058732082,ImageNet,NLP,True
paper_0676,PTB,2022-07-01,2022-09-21,True,82,True,True,False,2,2022,8.405356726770382,PTB,Computer Vision,True
paper_0677,WMT,2019-09-01,2019-10-22,True,51,True,False,True,2,2019,8.486435245122133,WMT,Computer Vision,True
paper_0678,WMT,2023-06-01,2024-07-05,False,400,False,False,True,1,2023,5.602097204012248,WMT,NLP,True
paper_0679,GLUE,2023-07-01,2023-10-04,True,95,True,True,True,3,2023,7.63333131299843,GLUE,Speech,True
paper_0680,SQuAD,2019-12-01,2020-06-21,True,203,True,True,True,3,2019,7.461295790546484,SQuAD,Speech,True
paper_0681,COCO,2022-02-01,2023-03-08,False,400,True,True,False,2,2022,7.606438102246034,COCO,Speech,True
paper_0682,WMT,2022-07-01,2023-08-05,False,400,False,False,False,0,2022,4.181980992884061,WMT,NLP,True
paper_0683,SuperGLUE,2023-07-01,2024-08-04,False,400,False,False,False,0,2023,12.045180461138962,SuperGLUE,Reinforcement Learning,True
paper_0684,CIFAR-100,2022-04-01,2022-05-21,True,50,False,False,True,1,2022,7.06611544849236,CIFAR-100,Reinforcement Learning,True
paper_0685,ImageNet,2022-01-01,2023-02-05,False,400,False,False,True,1,2022,9.448273118628995,ImageNet,Speech,True
paper_0686,WikiText,2023-12-01,2024-06-21,True,203,True,False,True,2,2023,3.8407334355059213,WikiText,Reinforcement Learning,True
paper_0687,COCO,2019-11-01,2020-01-04,True,64,True,False,True,2,2019,6.1741109688431575,COCO,NLP,True
paper_0688,WikiText,2020-06-01,2020-07-15,True,44,True,True,True,3,2020,8.557599624770921,WikiText,Speech,True
paper_0689,SuperGLUE,2022-03-01,2023-04-05,False,400,False,False,False,0,2022,9.620994998300533,SuperGLUE,Speech,True
paper_0690,PTB,2024-04-01,2024-04-01,True,0,True,True,True,3,2024,6.687140072771749,PTB,NLP,True
paper_0691,SQuAD,2024-05-01,2024-08-11,True,102,True,False,True,2,2024,8.42060608044399,SQuAD,Computer Vision,True
paper_0692,CIFAR-10,2020-06-01,2021-07-06,False,400,True,False,True,2,2020,8.649913402116761,CIFAR-10,NLP,True
paper_0693,GLUE,2023-10-01,2024-09-30,True,365,True,False,False,1,2023,7.3982559092169495,GLUE,Computer Vision,True
paper_0694,SuperGLUE,2021-08-01,2021-08-31,True,30,True,False,False,1,2021,9.829866779763405,SuperGLUE,Computer Vision,True
paper_0695,PTB,2021-04-01,2022-04-01,True,365,True,True,False,2,2021,3.7327283166823584,PTB,NLP,True
paper_0696,CIFAR-10,2021-01-01,2021-02-22,True,52,True,True,True,3,2021,9.78982111205365,CIFAR-10,Reinforcement Learning,True
paper_0697,ImageNet,2021-11-01,2022-12-06,False,400,False,False,False,0,2021,6.243438375341972,ImageNet,Speech,True
paper_0698,GLUE,2022-01-01,2023-02-05,False,400,True,True,True,3,2022,7.161844188112709,GLUE,Reinforcement Learning,True
paper_0699,COCO,2024-06-01,2024-07-19,True,48,True,True,True,3,2024,3.5011350915984725,COCO,Reinforcement Learning,True
paper_0700,SuperGLUE,2022-08-01,2023-08-01,True,365,False,False,True,1,2022,7.697695426753139,SuperGLUE,NLP,True
paper_0701,PTB,2023-02-01,2023-02-17,True,16,True,False,True,2,2023,4.713719469847547,PTB,NLP,True
paper_0702,SQuAD,2020-07-01,2021-07-01,True,365,False,False,False,0,2020,5.750689921368127,SQuAD,Computer Vision,True
paper_0703,GLUE,2023-10-01,2023-11-17,True,47,False,False,True,1,2023,10.829229236282217,GLUE,Speech,True
paper_0704,COCO,2023-06-01,2024-07-05,False,400,True,False,False,1,2023,6.620429092834487,COCO,Reinforcement Learning,True
paper_0705,PTB,2019-01-01,2020-02-05,False,400,False,False,False,0,2019,5.327580999036872,PTB,NLP,True
paper_0706,GLUE,2022-03-01,2022-06-25,True,116,True,True,True,3,2022,7.207579315437793,GLUE,Speech,True
paper_0707,CIFAR-100,2022-03-01,2023-02-16,True,352,True,True,False,2,2022,7.524358764787803,CIFAR-100,Speech,True
paper_0708,GLUE,2024-12-01,2025-12-01,True,365,True,True,False,2,2024,6.7214283653718825,GLUE,Speech,True
paper_0709,GLUE,2023-11-01,2023-12-13,True,42,True,False,True,2,2023,12.031452452462391,GLUE,Reinforcement Learning,True
paper_0710,WikiText,2021-07-01,2022-08-05,False,400,True,False,False,1,2021,10.015161365525467,WikiText,Speech,True
paper_0711,PTB,2023-10-01,2024-11-04,False,400,False,False,False,0,2023,6.79942684807442,PTB,Computer Vision,True
paper_0712,CIFAR-100,2023-02-01,2023-03-23,True,50,True,False,False,1,2023,7.287826751359782,CIFAR-100,Reinforcement Learning,True
paper_0713,ImageNet,2023-11-01,2024-12-05,False,400,False,False,True,1,2023,3.7383240052882485,ImageNet,Speech,True
paper_0714,WikiText,2024-07-01,2024-07-22,True,21,True,True,True,3,2024,10.061913298292678,WikiText,NLP,True
paper_0715,COCO,2021-08-01,2021-08-08,True,7,True,True,True,3,2021,6.955189766155257,COCO,NLP,True
paper_0716,GLUE,2022-06-01,2022-06-06,True,5,True,True,True,3,2022,9.683561549568026,GLUE,Computer Vision,True
paper_0717,PTB,2021-01-01,2022-02-05,False,400,False,False,False,0,2021,9.717789593319747,PTB,Speech,True
paper_0718,SuperGLUE,2020-04-01,2021-05-06,False,400,True,False,True,2,2020,5.678845694287564,SuperGLUE,Speech,True
paper_0719,GLUE,2019-12-01,2019-12-14,True,13,False,False,False,0,2019,9.580252425237648,GLUE,Computer Vision,True
paper_0720,GLUE,2019-04-01,2019-06-27,True,87,True,True,True,3,2019,10.601883026063398,GLUE,Speech,True
paper_0721,SuperGLUE,2021-12-01,2023-01-05,False,400,True,False,True,2,2021,12.27125220234646,SuperGLUE,Speech,True
paper_0722,ImageNet,2021-04-01,2022-05-06,False,400,True,True,False,2,2021,8.813244068445348,ImageNet,NLP,True
paper_0723,COCO,2022-06-01,2023-07-06,False,400,False,False,False,0,2022,10.097728283750724,COCO,Reinforcement Learning,True
paper_0724,CIFAR-100,2020-07-01,2020-09-13,True,74,True,False,True,2,2020,8.461074255656609,CIFAR-100,NLP,True
paper_0725,ImageNet,2024-05-01,2024-09-04,True,126,False,False,True,1,2024,8.028895886704513,ImageNet,Reinforcement Learning,True
paper_0726,COCO,2021-12-01,2023-01-05,False,400,True,True,True,3,2021,10.433937725362641,COCO,Reinforcement Learning,True
paper_0727,ImageNet,2024-09-01,2025-09-01,True,365,False,False,True,1,2024,8.402800186536343,ImageNet,Computer Vision,True
paper_0728,CIFAR-100,2021-06-01,2022-07-06,False,400,False,False,False,0,2021,7.031454075606357,CIFAR-100,Reinforcement Learning,True
paper_0729,CIFAR-10,2019-10-01,2020-02-13,True,135,False,False,True,1,2019,9.373750446405786,CIFAR-10,Reinforcement Learning,True
paper_0730,CIFAR-10,2023-09-01,2024-10-05,False,400,True,True,False,2,2023,5.231153691283128,CIFAR-10,NLP,True
paper_0731,ImageNet,2019-01-01,2019-01-14,True,13,True,False,True,2,2019,7.914083773324086,ImageNet,Computer Vision,True
paper_0732,PTB,2022-10-01,2023-10-01,True,365,True,True,False,2,2022,7.089079232307582,PTB,Speech,True
paper_0733,WMT,2024-03-01,2024-08-25,True,177,True,False,True,2,2024,7.059857000822599,WMT,NLP,True
paper_0734,GLUE,2022-06-01,2023-07-06,False,400,True,True,True,3,2022,9.085746696207341,GLUE,Computer Vision,True
paper_0735,WikiText,2019-08-01,2019-08-26,True,25,True,True,False,2,2019,9.877280045357889,WikiText,Reinforcement Learning,True
paper_0736,GLUE,2024-08-01,2024-11-18,True,109,True,True,False,2,2024,10.254473112952152,GLUE,NLP,True
paper_0737,ImageNet,2022-02-01,2022-04-28,True,86,True,True,False,2,2022,4.031912193623874,ImageNet,NLP,True
paper_0738,SuperGLUE,2022-09-01,2023-10-06,False,400,True,True,False,2,2022,8.040212933738196,SuperGLUE,Speech,True
paper_0739,CIFAR-10,2024-03-01,2024-04-06,True,36,True,False,True,2,2024,8.648053544234047,CIFAR-10,Speech,True
paper_0740,SuperGLUE,2022-06-01,2023-03-01,True,273,True,False,True,2,2022,7.663481731024917,SuperGLUE,Computer Vision,True
paper_0741,WMT,2022-10-01,2023-11-05,False,400,False,False,False,0,2022,8.090885464664442,WMT,Reinforcement Learning,True
paper_0742,PTB,2021-12-01,2022-01-30,True,60,True,True,False,2,2021,9.225581483166579,PTB,Speech,True
paper_0743,CIFAR-10,2023-11-01,2024-12-05,False,400,True,False,True,2,2023,7.3868112770204,CIFAR-10,Speech,True
paper_0744,ImageNet,2022-11-01,2023-12-06,False,400,True,False,False,1,2022,7.558899286042924,ImageNet,Reinforcement Learning,True
paper_0745,CIFAR-100,2021-06-01,2022-07-06,False,400,True,True,True,3,2021,10.164325555020802,CIFAR-100,Speech,True
paper_0746,COCO,2021-04-01,2022-05-06,False,400,False,False,False,0,2021,3.189860900179581,COCO,Reinforcement Learning,True
paper_0747,WikiText,2023-01-01,2023-06-02,True,152,False,False,False,0,2023,9.432091498080988,WikiText,Computer Vision,True
paper_0748,ImageNet,2021-08-01,2022-09-05,False,400,False,False,True,1,2021,5.06865228531581,ImageNet,Reinforcement Learning,True
paper_0749,COCO,2020-12-01,2022-01-05,False,400,True,False,False,1,2020,7.9470327434223424,COCO,NLP,True
paper_0750,GLUE,2021-11-01,2022-01-03,True,63,True,True,False,2,2021,5.787409128073474,GLUE,Computer Vision,True
paper_0751,COCO,2019-06-01,2020-07-05,False,400,False,False,True,1,2019,8.51506630625797,COCO,Computer Vision,True
paper_0752,WikiText,2023-06-01,2023-07-14,True,43,True,True,False,2,2023,11.300340519664022,WikiText,Speech,True
paper_0753,WikiText,2022-05-01,2023-06-05,False,400,False,False,True,1,2022,7.288051831228334,WikiText,Reinforcement Learning,True
paper_0754,CIFAR-10,2021-06-01,2022-07-06,False,400,False,False,False,0,2021,12.196442949093495,CIFAR-10,Speech,True
paper_0755,SQuAD,2022-01-01,2023-02-05,False,400,True,False,False,1,2022,10.083701220639524,SQuAD,Reinforcement Learning,True
paper_0756,CIFAR-100,2023-07-01,2024-06-30,True,365,False,False,True,1,2023,6.937926098764634,CIFAR-100,Reinforcement Learning,True
paper_0757,CIFAR-100,2022-11-01,2023-05-21,True,201,True,True,True,3,2022,7.277981553494861,CIFAR-100,Speech,True
paper_0758,CIFAR-100,2022-03-01,2022-06-10,True,101,True,False,False,1,2022,5.906992541745716,CIFAR-100,NLP,True
paper_0759,SuperGLUE,2021-07-01,2022-08-05,False,400,True,True,True,3,2021,7.440569421359255,SuperGLUE,Speech,True
paper_0760,WMT,2020-06-01,2021-07-06,False,400,True,False,False,1,2020,10.138407858081848,WMT,NLP,True
paper_0761,GLUE,2021-05-01,2021-07-05,True,65,True,False,True,2,2021,11.731689104570542,GLUE,NLP,True
paper_0762,SQuAD,2020-12-01,2021-03-07,True,96,True,False,False,1,2020,6.202152019722159,SQuAD,Computer Vision,True
paper_0763,ImageNet,2022-05-01,2022-08-10,True,101,True,False,False,1,2022,10.45606041921627,ImageNet,Speech,True
paper_0764,CIFAR-10,2024-03-01,2025-04-05,False,400,True,True,False,2,2024,11.000840875376298,CIFAR-10,Computer Vision,True
paper_0765,CIFAR-10,2022-11-01,2023-11-01,True,365,True,False,True,2,2022,7.812684477134298,CIFAR-10,Reinforcement Learning,True
paper_0766,ImageNet,2022-06-01,2023-07-06,False,400,True,True,False,2,2022,8.220746959865753,ImageNet,Reinforcement Learning,True
paper_0767,PTB,2022-10-01,2022-10-28,True,27,True,True,False,2,2022,10.183610678149291,PTB,Speech,True
paper_0768,CIFAR-100,2023-01-01,2024-01-01,True,365,False,False,False,0,2023,7.894977061757167,CIFAR-100,Computer Vision,True
paper_0769,ImageNet,2021-08-01,2022-01-14,True,166,True,True,True,3,2021,9.592095148171502,ImageNet,Computer Vision,True
paper_0770,GLUE,2023-10-01,2024-09-30,True,365,True,True,False,2,2023,8.013036149957815,GLUE,Speech,True
paper_0771,SQuAD,2020-10-01,2021-07-03,True,275,True,True,True,3,2020,8.806549126074344,SQuAD,NLP,True
paper_0772,SuperGLUE,2022-02-01,2022-03-27,True,54,True,True,True,3,2022,4.838792118381662,SuperGLUE,Speech,True
paper_0773,PTB,2023-05-01,2023-07-30,True,90,True,False,False,1,2023,7.981821666433148,PTB,Computer Vision,True
paper_0774,CIFAR-100,2024-10-01,2025-11-05,False,400,False,False,True,1,2024,6.944629611166081,CIFAR-100,Reinforcement Learning,True
paper_0775,SuperGLUE,2022-08-01,2022-08-06,True,5,True,True,False,2,2022,11.92148790679623,SuperGLUE,Reinforcement Learning,True
paper_0776,GLUE,2023-02-01,2023-04-24,True,82,True,False,False,1,2023,7.048528375570658,GLUE,Reinforcement Learning,True
paper_0777,SuperGLUE,2023-03-01,2024-04-04,False,400,False,False,True,1,2023,9.24617469577819,SuperGLUE,NLP,True
paper_0778,WMT,2023-11-01,2024-04-17,True,168,False,False,False,0,2023,8.785827021096432,WMT,Computer Vision,True
paper_0779,CIFAR-10,2024-02-01,2024-12-27,True,330,True,True,True,3,2024,9.037586034903443,CIFAR-10,Reinforcement Learning,True
paper_0780,GLUE,2023-06-01,2024-07-05,False,400,True,True,True,3,2023,9.588367315369537,GLUE,Computer Vision,True
paper_0781,WMT,2020-03-01,2020-05-16,True,76,True,True,True,3,2020,7.622576800520332,WMT,NLP,True
paper_0782,SQuAD,2022-03-01,2023-01-22,True,327,True,False,False,1,2022,6.093921683571422,SQuAD,Speech,True
paper_0783,SuperGLUE,2019-07-01,2020-08-04,False,400,True,False,False,1,2019,8.273499219875264,SuperGLUE,Computer Vision,True
paper_0784,CIFAR-100,2019-11-01,2019-11-14,True,13,True,True,False,2,2019,7.648102752050674,CIFAR-100,Speech,True
paper_0785,SuperGLUE,2023-05-01,2024-06-04,False,400,True,False,False,1,2023,8.972746508602766,SuperGLUE,Computer Vision,True
paper_0786,CIFAR-100,2023-08-01,2023-12-14,True,135,True,True,False,2,2023,9.026607821123777,CIFAR-100,Reinforcement Learning,True
paper_0787,ImageNet,2022-07-01,2022-08-27,True,57,True,True,True,3,2022,9.444893970441958,ImageNet,Reinforcement Learning,True
paper_0788,SQuAD,2024-09-01,2025-10-06,False,400,True,True,False,2,2024,9.06908722691238,SQuAD,Computer Vision,True
paper_0789,SQuAD,2019-06-01,2020-02-14,True,258,True,False,False,1,2019,10.673314715517966,SQuAD,Speech,True
paper_0790,COCO,2024-11-01,2025-06-02,True,213,True,False,False,1,2024,4.904396887381937,COCO,Computer Vision,True
paper_0791,CIFAR-100,2021-01-01,2022-01-01,True,365,True,False,False,1,2021,8.233546199989195,CIFAR-100,NLP,True
paper_0792,SuperGLUE,2022-08-01,2023-01-14,True,166,False,False,False,0,2022,8.455982327418122,SuperGLUE,Reinforcement Learning,True
paper_0793,GLUE,2021-01-01,2022-02-05,False,400,True,False,False,1,2021,8.709747605872094,GLUE,Computer Vision,True
paper_0794,GLUE,2024-02-01,2025-01-31,True,365,True,True,True,3,2024,9.615741828944394,GLUE,Reinforcement Learning,True
paper_0795,SQuAD,2021-07-01,2022-08-05,False,400,True,False,False,1,2021,10.543048295307877,SQuAD,Computer Vision,True
paper_0796,SQuAD,2020-10-01,2021-11-05,False,400,True,False,False,1,2020,9.546001858758771,SQuAD,Computer Vision,True
paper_0797,CIFAR-10,2019-08-01,2020-09-04,False,400,True,True,True,3,2019,7.908142342519679,CIFAR-10,NLP,True
paper_0798,GLUE,2024-10-01,2025-04-09,True,190,True,True,True,3,2024,11.198069248789652,GLUE,Computer Vision,True
paper_0799,WikiText,2019-08-01,2019-11-17,True,108,False,False,True,1,2019,6.768525083581587,WikiText,Computer Vision,True
paper_0800,ImageNet,2020-07-01,2021-08-05,False,400,True,False,True,2,2020,4.694521713682771,ImageNet,Speech,True
paper_0801,COCO,2024-11-01,2025-03-31,True,150,False,False,False,0,2024,4.870755745328392,COCO,Computer Vision,True
paper_0802,GLUE,2021-04-01,2021-07-06,True,96,True,True,True,3,2021,5.398314052754005,GLUE,NLP,True
paper_0803,SQuAD,2023-03-01,2023-06-13,True,104,True,False,False,1,2023,9.753428372772232,SQuAD,Speech,True
paper_0804,CIFAR-100,2019-10-01,2020-05-03,True,215,True,True,True,3,2019,10.557150335878749,CIFAR-100,Speech,True
paper_0805,PTB,2019-10-01,2019-10-02,True,1,True,True,False,2,2019,7.245764252613104,PTB,NLP,True
paper_0806,COCO,2021-01-01,2022-02-05,False,400,True,False,False,1,2021,8.989076718811665,COCO,Speech,True
paper_0807,SQuAD,2022-01-01,2022-05-10,True,129,True,True,False,2,2022,8.258374946663421,SQuAD,Speech,True
paper_0808,GLUE,2023-11-01,2024-08-18,True,291,True,True,False,2,2023,9.35987692698929,GLUE,Computer Vision,True
paper_0809,SQuAD,2022-03-01,2023-04-05,False,400,True,True,True,3,2022,7.866055280554956,SQuAD,Speech,True
paper_0810,CIFAR-100,2019-11-01,2020-12-05,False,400,True,True,False,2,2019,5.952895425187264,CIFAR-100,NLP,True
paper_0811,CIFAR-10,2022-04-01,2022-04-21,True,20,True,True,True,3,2022,9.108184214007853,CIFAR-10,Reinforcement Learning,True
paper_0812,GLUE,2022-08-01,2022-09-03,True,33,True,False,False,1,2022,5.1274206034338565,GLUE,Computer Vision,True
paper_0813,WikiText,2024-08-01,2024-10-21,True,81,True,True,False,2,2024,7.720963532200277,WikiText,NLP,True
paper_0814,GLUE,2024-02-01,2025-03-07,False,400,True,False,False,1,2024,6.023211123066254,GLUE,Speech,True
paper_0815,CIFAR-10,2020-10-01,2021-11-05,False,400,False,False,True,1,2020,8.71641326774075,CIFAR-10,Reinforcement Learning,True
paper_0816,SuperGLUE,2019-10-01,2020-09-30,True,365,True,False,False,1,2019,8.169053967568649,SuperGLUE,Speech,True
paper_0817,SuperGLUE,2019-06-01,2020-07-05,False,400,False,False,False,0,2019,9.341487650865776,SuperGLUE,Computer Vision,True
paper_0818,PTB,2021-08-01,2022-09-05,False,400,True,True,False,2,2021,7.606641203426399,PTB,NLP,True
paper_0819,CIFAR-10,2020-04-01,2021-05-06,False,400,False,False,False,0,2020,7.301409063589558,CIFAR-10,Computer Vision,True
paper_0820,COCO,2023-02-01,2023-09-01,True,212,True,True,False,2,2023,6.259773325188837,COCO,Computer Vision,True
paper_0821,SuperGLUE,2023-06-01,2023-09-18,True,109,True,True,False,2,2023,9.109501508870489,SuperGLUE,NLP,True
paper_0822,COCO,2023-08-01,2024-06-06,True,310,True,True,True,3,2023,7.054294414043907,COCO,Speech,True
paper_0823,CIFAR-10,2023-10-01,2024-02-15,True,137,False,False,False,0,2023,8.168188776500394,CIFAR-10,Computer Vision,True
paper_0824,CIFAR-100,2021-01-01,2022-02-05,False,400,True,True,True,3,2021,7.104765687825193,CIFAR-100,Reinforcement Learning,True
paper_0825,SuperGLUE,2021-04-01,2022-05-06,False,400,False,False,False,0,2021,9.247791886153154,SuperGLUE,Computer Vision,True
paper_0826,CIFAR-10,2020-02-01,2021-03-07,False,400,True,True,False,2,2020,5.433335338755375,CIFAR-10,Computer Vision,True
paper_0827,COCO,2021-09-01,2021-10-22,True,51,True,False,False,1,2021,6.639300350994527,COCO,Reinforcement Learning,True
paper_0828,ImageNet,2020-04-01,2020-10-12,True,194,True,False,False,1,2020,7.146391610129485,ImageNet,Speech,True
paper_0829,CIFAR-100,2024-11-01,2025-12-06,False,400,True,False,True,2,2024,10.196969752103637,CIFAR-100,Computer Vision,True
paper_0830,CIFAR-100,2023-09-01,2024-10-05,False,400,True,True,True,3,2023,7.0541187141431525,CIFAR-100,Speech,True
paper_0831,WikiText,2022-06-01,2023-07-06,False,400,True,True,False,2,2022,7.92736813316816,WikiText,Computer Vision,True
paper_0832,CIFAR-10,2023-07-01,2023-12-26,True,178,True,False,True,2,2023,6.941594856682466,CIFAR-10,Computer Vision,True
paper_0833,PTB,2019-02-01,2020-03-07,False,400,False,False,False,0,2019,6.993861200889816,PTB,Reinforcement Learning,True
paper_0834,WikiText,2024-06-01,2024-09-02,True,93,True,True,False,2,2024,8.363979765245595,WikiText,Computer Vision,True
paper_0835,GLUE,2021-03-01,2021-09-17,True,200,True,True,False,2,2021,7.541837938156581,GLUE,Reinforcement Learning,True
paper_0836,COCO,2022-11-01,2023-11-01,True,365,True,False,True,2,2022,7.99732144542795,COCO,Computer Vision,True
paper_0837,ImageNet,2021-11-01,2022-12-06,False,400,True,True,False,2,2021,7.70019777068324,ImageNet,Reinforcement Learning,True
paper_0838,SuperGLUE,2020-11-01,2021-12-06,False,400,True,False,False,1,2020,8.520121276225645,SuperGLUE,Reinforcement Learning,True
paper_0839,WMT,2022-10-01,2023-11-05,False,400,False,False,False,0,2022,6.809153594247915,WMT,Computer Vision,True
paper_0840,WMT,2022-11-01,2023-12-06,False,400,True,False,False,1,2022,6.557139071892764,WMT,Speech,True
paper_0841,GLUE,2019-02-01,2020-02-01,True,365,True,True,False,2,2019,9.618225581462758,GLUE,Speech,True
paper_0842,WikiText,2021-12-01,2022-07-22,True,233,True,False,True,2,2021,3.2385217889530056,WikiText,Computer Vision,True
paper_0843,WMT,2021-11-01,2022-12-06,False,400,False,False,False,0,2021,9.506808741758372,WMT,Speech,True
paper_0844,GLUE,2022-11-01,2023-11-01,True,365,True,False,False,1,2022,10.64199157908142,GLUE,NLP,True
paper_0845,SQuAD,2020-05-01,2021-06-05,False,400,False,False,True,1,2020,6.156693760443475,SQuAD,Speech,True
paper_0846,CIFAR-10,2024-08-01,2024-09-05,True,35,True,True,True,3,2024,9.316384347968834,CIFAR-10,Computer Vision,True
paper_0847,GLUE,2021-10-01,2022-04-11,True,192,True,False,False,1,2021,7.88875837911656,GLUE,Computer Vision,True
paper_0848,PTB,2022-01-01,2023-02-05,False,400,True,True,False,2,2022,13.080782195362868,PTB,Computer Vision,True
paper_0849,WikiText,2021-10-01,2022-11-05,False,400,False,False,False,0,2021,4.51926434877103,WikiText,Computer Vision,True
paper_0850,CIFAR-100,2023-10-01,2024-03-22,True,173,True,True,False,2,2023,8.196155840932786,CIFAR-100,NLP,True
paper_0851,ImageNet,2020-12-01,2022-01-05,False,400,False,False,True,1,2020,9.640596749017929,ImageNet,Reinforcement Learning,True
paper_0852,COCO,2022-10-01,2023-11-05,False,400,True,True,True,3,2022,10.519712381806249,COCO,Speech,True
paper_0853,SuperGLUE,2020-08-01,2020-09-11,True,41,True,False,True,2,2020,8.850266493427442,SuperGLUE,NLP,True
paper_0854,SuperGLUE,2020-06-01,2021-07-06,False,400,False,False,True,1,2020,11.556465493743678,SuperGLUE,NLP,True
paper_0855,CIFAR-10,2021-05-01,2022-02-01,True,276,False,False,True,1,2021,6.5304686105184295,CIFAR-10,NLP,True
paper_0856,WikiText,2023-11-01,2024-09-19,True,323,True,True,True,3,2023,6.978350362271763,WikiText,Reinforcement Learning,True
paper_0857,GLUE,2024-08-01,2024-08-26,True,25,True,True,False,2,2024,9.954588486182958,GLUE,Reinforcement Learning,True
paper_0858,PTB,2020-01-01,2020-04-26,True,116,True,True,True,3,2020,7.4799274996391105,PTB,Speech,True
paper_0859,ImageNet,2021-08-01,2022-02-12,True,195,True,True,False,2,2021,4.402242681452208,ImageNet,NLP,True
paper_0860,SQuAD,2023-08-01,2024-09-04,False,400,True,True,True,3,2023,4.3176364440068244,SQuAD,Speech,True
paper_0861,WMT,2024-05-01,2025-06-05,False,400,True,True,True,3,2024,12.393292109957908,WMT,NLP,True
paper_0862,ImageNet,2019-12-01,2020-02-25,True,86,True,True,False,2,2019,8.5068295197486,ImageNet,Reinforcement Learning,True
paper_0863,GLUE,2020-05-01,2021-06-05,False,400,True,False,False,1,2020,10.91086896783065,GLUE,NLP,True
paper_0864,WMT,2019-01-01,2020-02-05,False,400,True,True,False,2,2019,9.729816655164953,WMT,Speech,True
paper_0865,GLUE,2021-11-01,2022-12-06,False,400,False,False,False,0,2021,7.8109721192644646,GLUE,Speech,True
paper_0866,CIFAR-100,2022-01-01,2022-05-30,True,149,False,False,True,1,2022,6.694147512197345,CIFAR-100,Reinforcement Learning,True
paper_0867,CIFAR-100,2021-09-01,2022-10-06,False,400,False,False,True,1,2021,8.675532198109202,CIFAR-100,Reinforcement Learning,True
paper_0868,CIFAR-10,2023-06-01,2024-07-05,False,400,True,False,True,2,2023,6.403619549637599,CIFAR-10,NLP,True
paper_0869,GLUE,2020-02-01,2020-02-11,True,10,True,False,False,1,2020,8.368833138853955,GLUE,Computer Vision,True
paper_0870,GLUE,2021-12-01,2022-12-01,True,365,True,True,True,3,2021,8.240932704682999,GLUE,Computer Vision,True
paper_0871,GLUE,2023-01-01,2024-02-05,False,400,False,False,False,0,2023,8.134406905420423,GLUE,NLP,True
paper_0872,WMT,2021-10-01,2022-04-15,True,196,True,True,False,2,2021,4.4463486768479505,WMT,Computer Vision,True
paper_0873,PTB,2019-12-01,2021-01-04,False,400,False,False,False,0,2019,10.008483333823841,PTB,Computer Vision,True
paper_0874,CIFAR-100,2021-10-01,2022-01-29,True,120,True,True,True,3,2021,5.200636990534628,CIFAR-100,Computer Vision,True
paper_0875,GLUE,2020-12-01,2022-01-05,False,400,True,False,True,2,2020,4.600927120400104,GLUE,Computer Vision,True
